Author,Title,Abstract
NANCY KOPELL,Period concatenation underlies interactions between gamma and beta rhythms in neocortex,"The neocortex generates rhythmic electrical activity over a frequency range covering many decades. Specific cognitive and motor states are associated with oscillations in discrete frequency bands within this range, but it is not known whether interactions and transitions between distinct frequencies are of functional importance. When coexpressed rhythms have frequencies that differ by a factor of two or more interactions can be seen in terms of phase synchronization. Larger frequency differences can result in interactions in the form of nesting of faster frequencies within slower ones by a process of amplitude modulation. It is not known how coexpressed rhythms, whose frequencies differ by less than a factor of two may interact. Here we show that two frequencies (gamma – 40 Hz and beta2 – 25 Hz), coexpressed in superficial and deep cortical laminae with low temporal interaction, can combine to generate a third frequency (beta1 – 15 Hz) showing strong temporal interaction. The process occurs via period concatenation, with basic rhythm-generating microcircuits underlying gamma and beta2 rhythms forming the building blocks of the beta1 rhythm by a process of addition. The mean ratio of adjacent frequency components was a constant – approximately the golden mean – which served to both minimize temporal interactions, and permit multiple transitions, between frequencies. The resulting temporal landscape may provide a framework for multiplexing – parallel information processing on multiple temporal scales."
NANCY KOPELL,Are different rhythms good for different functions?,"This essay discusses the relationship between the physiology of rhythms and potential functional roles. We focus on how the biophysics underlying different rhythms can give rise to different abilities of a network to form and manipulate cell assemblies. We also discuss how changes in the modulatory setting of the rhythms can change the flow of information through cortical circuits, again tying physiology to computation. We suggest that diverse rhythms, or variations of a rhythm, can support different components of a cognitive act, with multiple rhythms potentially playing multiple roles."
NANCY KOPELL,"Approximate, not perfect synchrony maximizes the downstream effectiveness of excitatory neuronal ensembles","The most basic functional role commonly ascribed to synchrony in the brain is that of amplifying excitatory neuronal signals. The reasoning is straightforward: When positive charge is injected into a leaky target neuron over a time window of positive duration, some of it will have time to leak back out before an action potential is triggered in the target, and it will in that sense be wasted. If the goal is to elicit a firing response in the target using as little charge as possible, it seems best to deliver the charge all at once, i.e., in perfect synchrony. In this article, we show that this reasoning is correct only if one assumes that the input ceases when the target crosses the firing threshold, but before it actually fires. If the input ceases later-for instance, in response to a feedback signal triggered by the firing of the target-the ""most economical"" way of delivering input (the way that requires the least total amount of input) is no longer precisely synchronous, but merely approximately so. If the target is a heterogeneous network, as it always is in the brain, then ceasing the input ""when the target crosses the firing threshold"" is not an option, because there is no single moment when the firing threshold is crossed. In this sense, precise synchrony is never optimal in the brain."
NANCY KOPELL,Flexible resonance in prefrontal networks with strong feedback inhibition,"Oscillations are ubiquitous features of brain dynamics that undergo task-related changes in synchrony, power, and frequency. The impact of those changes on target networks is poorly understood. In this work, we used a biophysically detailed model of prefrontal cortex (PFC) to explore the effects of varying the spike rate, synchrony, and waveform of strong oscillatory inputs on the behavior of cortical networks driven by them. Interacting populations of excitatory and inhibitory neurons with strong feedback inhibition are inhibition-based network oscillators that exhibit resonance (i.e., larger responses to preferred input frequencies). We quantified network responses in terms of mean firing rates and the population frequency of network oscillation; and characterized their behavior in terms of the natural response to asynchronous input and the resonant response to oscillatory inputs. We show that strong feedback inhibition causes the PFC to generate internal (natural) oscillations in the beta/gamma frequency range (>15 Hz) and to maximize principal cell spiking in response to external oscillations at slightly higher frequencies. Importantly, we found that the fastest oscillation frequency that can be relayed by the network maximizes local inhibition and is equal to a frequency even higher than that which maximizes the firing rate of excitatory cells; we call this phenomenon population frequency resonance. This form of resonance is shown to determine the optimal driving frequency for suppressing responses to asynchronous activity. Lastly, we demonstrate that the natural and resonant frequencies can be tuned by changes in neuronal excitability, the duration of feedback inhibition, and dynamic properties of the input. Our results predict that PFC networks are tuned for generating and selectively responding to beta- and gamma-rhythmic signals due to the natural and resonant properties of inhibition-based oscillators. They also suggest strategies for optimizing transcranial stimulation and using oscillatory networks in neuromorphic engineering."
NANCY KOPELL,Neural sequence generation using spatiotemporal patterns of inhibition,"Stereotyped sequences of neural activity are thought to underlie reproducible behaviors and cognitive processes ranging from memory recall to arm movement. One of the most prominent theoretical models of neural sequence generation is the synfire chain, in which pulses of synchronized spiking activity propagate robustly along a chain of cells connected by highly redundant feedforward excitation. But recent experimental observations in the avian song production pathway during song generation have shown excitatory activity interacting strongly with the firing patterns of inhibitory neurons, suggesting a process of sequence generation more complex than feedforward excitation. Here we propose a model of sequence generation inspired by these observations in which a pulse travels along a spatially recurrent excitatory chain, passing repeatedly through zones of local feedback inhibition. In this model, synchrony and robust timing are maintained not through redundant excitatory connections, but rather through the interaction between the pulse and the spatiotemporal pattern of inhibition that it creates as it circulates the network. These results suggest that spatially and temporally structured inhibition may play a key role in sequence generation."
NANCY KOPELL,Hetereogeneity in neuronal intrinsic properties: a possible mechanism for hub-like properties of the rat anterior cingulate cortex during network activity,"The anterior cingulate cortex (ACC) is vital for a range of brain functions requiring cognitive control and has highly divergent inputs and outputs, thus manifesting as a hub in connectomic analyses. Studies show diverse functional interactions within the ACC are associated with network oscillations in the β (20-30 Hz) and γ (30-80 Hz) frequency range. Oscillations permit dynamic routing of information within cortex, a function that depends on bandpass filter-like behavior to selectively respond to specific inputs. However, a putative hub region such as ACC needs to be able to combine inputs from multiple sources rather than select a single input at the expense of others. To address this potential functional dichotomy, we modeled local ACC network dynamics in the rat in vitro. Modal peak oscillation frequencies in the β- and γ-frequency band corresponded to GABAAergic synaptic kinetics as seen in other regions; however, the intrinsic properties of ACC principal neurons were highly diverse. Computational modeling predicted that this neuronal response diversity broadened the bandwidth for filtering rhythmic inputs and supported combination-rather than selection-of different frequencies within the canonical γ and β electroencephalograph bands. These findings suggest that oscillating neuronal populations can support either response selection (routing) or combination, depending on the interplay between the kinetics of synaptic inhibition and the degree of heterogeneity of principal cell intrinsic conductances."
NANCY KOPELL,Cortical gamma rhythms modulate NMDAR-mediated spike timing dependent plasticity in a biophysical model,"Spike timing dependent plasticity (STDP) has been observed experimentally in vitro and is a widely studied neural algorithm for synaptic modification. While the functional role of STDP has been investigated extensively, the effect of rhythms on the precise timing of STDP has not been characterized as well. We use a simplified biophysical model of a cortical network that generates pyramidal interneuronal gamma rhythms (PING). Plasticity via STDP is investigated at the excitatory pyramidal cell synapse from a gamma frequency (30–90 Hz) input independent of the network gamma rhythm. The input may represent a corticocortical or an information-specific thalamocortical connection. This synapse is mediated by N-methyl-D-aspartate receptor mediated (NMDAR) currents. For distinct network and input frequencies, the model shows robust frequency regimes of potentiation and depression, providing a mechanism by which responses to certain inputs can potentiate while responses to other inputs depress. For potentiating regimes, the model suggests an optimal amount and duration of plasticity that can occur, which depends on the time course for the decay of the postsynaptic NMDAR current. Prolonging the duration of the input beyond this optimal time results in depression. Inserting pauses in the input can increase the total potentiation. The optimal pause length corresponds to the decay time of the NMDAR current. Thus, STDP in this model provides a mechanism for potentiation and depression depending on input frequency and suggests that the slow NMDAR current decay helps to regulate the optimal amplitude and duration of the plasticity. The optimal pause length is comparable to the time scale of the negative phase of a modulatory theta rhythm, which may pause gamma rhythm spiking. Our pause results may suggest a novel role for this theta rhythm in plasticity. Finally, we discuss our results in the context of auditory thalamocortical plasticity."
NANCY KOPELL,Frontal beta-theta network during REM sleep,"We lack detailed knowledge about the spatio-temporal physiological signatures of REM sleep, especially in humans. By analyzing intracranial electrode data from humans, we demonstrate for the first time that there are prominent beta (15–35 Hz) and theta (4–8 Hz) oscillations in both the anterior cingulate cortex (ACC) and the DLPFC during REM sleep. We further show that these theta and beta activities in the ACC and the DLPFC, two relatively distant but reciprocally connected regions, are coherent. These findings suggest that, counter to current prevailing thought, the DLPFC is active during REM sleep and likely interacting with other areas. Since the DLPFC and the ACC are implicated in memory and emotional regulation, and the ACC has motor areas and is thought to be important for error detection, the dialogue between these two areas could play a role in the regulation of emotions and in procedural motor and emotional memory consolidation."
NANCY KOPELL,Representation of time-varying stimuli by a network exhibiting oscillations on a faster time scale,"Sensory processing is associated with gamma frequency oscillations (30–80 Hz) in sensory cortices. This raises the question whether gamma oscillations can be directly involved in the representation of time-varying stimuli, including stimuli whose time scale is longer than a gamma cycle. We are interested in the ability of the system to reliably distinguish different stimuli while being robust to stimulus variations such as uniform time-warp. We address this issue with a dynamical model of spiking neurons and study the response to an asymmetric sawtooth input current over a range of shape parameters. These parameters describe how fast the input current rises and falls in time. Our network consists of inhibitory and excitatory populations that are sufficient for generating oscillations in the gamma range. The oscillations period is about one-third of the stimulus duration. Embedded in this network is a subpopulation of excitatory cells that respond to the sawtooth stimulus and a subpopulation of cells that respond to an onset cue. The intrinsic gamma oscillations generate a temporally sparse code for the external stimuli. In this code, an excitatory cell may fire a single spike during a gamma cycle, depending on its tuning properties and on the temporal structure of the specific input; the identity of the stimulus is coded by the list of excitatory cells that fire during each cycle. We quantify the properties of this representation in a series of simulations and show that the sparseness of the code makes it robust to uniform warping of the time scale. We find that resetting of the oscillation phase at stimulus onset is important for a reliable representation of the stimulus and that there is a tradeoff between the resolution of the neural representation of the stimulus and robustness to time-warp."
NANCY KOPELL,New dynamics in cerebellar purkinje cells: torus canards,"We describe a transition from bursting to rapid spiking in a reduced mathematical model of a cerebellar Purkinje cell. We perform a slow-fast analysis of the system and find that—after a saddle node bifurcation of limit cycles—the full model dynamics temporarily follow a repelling branch of limit cycles. We propose that the system exhibits a dynamical phenomenon new to realistic, biophysical applications: torus canards."
NANCY KOPELL,M-current expands the range of gamma frequency inputs to which a neuronal target entrains,"Theta (4–8 Hz) and gamma (30–80 Hz) rhythms in the brain are commonly associated with memory and learning (Kahana in J Neurosci 26:1669–1672, 2006; Quilichini et al. in J Neurosci 30:11128–11142, 2010). The precision of co-firing between neurons and incoming inputs is critical in these cognitive functions. We consider an inhibitory neuron model with M-current under forcing from gamma pulses and a sinusoidal current of theta frequency. The M-current has a long time constant (∼90 ms) and it has been shown to generate resonance at theta frequencies (Hutcheon and Yarom in Trends Neurosci 23:216–222, 2000; Hu et al. in J Physiol 545:783–805, 2002). We have found that this slow M-current contributes to the precise co-firing between the network and fast gamma pulses in the presence of a slow sinusoidal forcing. The M-current expands the phase-locking frequency range of the network, counteracts the slow theta forcing, and admits bistability in some parameter range. The effects of the M-current balancing the theta forcing are reduced if the sinusoidal current is faster than the theta frequency band. We characterize the dynamical mechanisms underlying the role of the M-current in enabling a network to be entrained to gamma frequency inputs using averaging methods, geometric singular perturbation theory, and bifurcation analysis."
NANCY KOPELL,Differential contributions of synaptic and intrinsic inhibitory currents to speech segmentation via flexible phase-locking in neural oscillators,"Current hypotheses suggest that speech segmentation – the initial division and grouping of the speech stream into candidate phrases, syllables, and phonemes for further linguistic processing – is executed by a hierarchy of oscillators in auditory cortex. Theta (~3-12 Hz) rhythms play a key role by phase-locking to recurring acoustic features marking syllable boundaries. Reliable synchronization to quasi-rhythmic inputs, whose variable frequency can dip below cortical theta frequencies (down to ~1 Hz), requires “flexible” theta oscillators whose underlying neuronal mechanisms remain unknown. Using biophysical computational models, we found that the flexibility of phase-locking in neural oscillators depended on the types of hyperpolarizing currents that paced them. Simulated cortical theta oscillators flexibly phase-locked to slow inputs when these inputs caused both (i) spiking and (ii) the subsequent buildup of outward current sufficient to delay further spiking until the next input. The greatest flexibility in phase-locking arose from a synergistic interaction between intrinsic currents that was not replicated by synaptic currents at similar timescales. Flexibility in phase-locking enabled improved entrainment to speech input, optimal at mid-vocalic channels, which in turn supported syllabic-timescale segmentation through identification of vocalic nuclei. Our results suggest that synaptic and intrinsic inhibition contribute to frequency-restricted and -flexible phase-locking in neural oscillators, respectively. Their differential deployment may enable neural oscillators to play diverse roles, from reliable internal clocking to adaptive segmentation of quasi-regular sensory inputs like speech. Author summary: Oscillatory activity in auditory cortex is believed to play an important role in auditory and speech processing. One suggested function of these rhythms is to divide the speech stream into candidate phonemes, syllables, words, and phrases, to be matched with learned linguistic templates. This requires brain rhythms to flexibly synchronize with regular acoustic features of the speech stream. How neuronal circuits implement this task remains unknown. In this study, we explored the contribution of inhibitory currents to flexible phase-locking in neuronal theta oscillators, believed to perform initial syllabic segmentation. We found that a combination of specific intrinsic inhibitory currents at multiple timescales, present in a large class of cortical neurons, enabled exceptionally flexible phase-locking, which could be used to precisely segment speech by identifying vowels at mid-syllable. This suggests that the cells exhibiting these currents are a key component in the brain’s auditory and speech processing architecture."
NANCY KOPELL,Thalamocortical control of propofol phase-amplitude coupling,"The anesthetic propofol elicits many different spectral properties on the EEG, including alpha oscillations (8-12 Hz), Slow Wave Oscillations (SWO, 0.1-1.5 Hz), and dose-dependent phase-amplitude coupling (PAC) between alpha and SWO. Propofol is known to increase GABAA inhibition and decrease H-current strength, but how it generates these rhythms and their interactions is still unknown. To investigate both generation of the alpha rhythm and its PAC to SWO, we simulate a Hodgkin-Huxley network model of a hyperpolarized thalamus and corticothalamic inputs. We find, for the first time, that the model thalamic network is capable of independently generating the sustained alpha seen in propofol, which may then be relayed to cortex and expressed on the EEG. This dose-dependent sustained alpha critically relies on propofol GABAA potentiation to alter the intrinsic spindling mechanisms of the thalamus. Furthermore, the H-current conductance and background excitation of these thalamic cells must be within specific ranges to exhibit any intrinsic oscillations, including sustained alpha. We also find that, under corticothalamic SWO UP and DOWN states, thalamocortical output can exhibit maximum alpha power at either the peak or trough of this SWO; this implies the thalamus may be the source of propofol-induced PAC. Hyperpolarization level is the main determinant of whether the thalamus exhibits trough-max PAC, which is associated with lower propofol dose, or peak-max PAC, associated with higher dose. These findings suggest: the thalamus generates a novel rhythm under GABAA potentiation such as under propofol, its hyperpolarization may determine whether a patient experiences trough-max or peak-max PAC, and the thalamus is a critical component of propofol-induced cortical spectral phenomena. Changes to the thalamus may be a critical part of how propofol accomplishes its effects, including unconsciousness."
NANCY KOPELL,Interactions of multiple rhythms in a biophysical network of neurons,"Neural oscillations, including rhythms in the beta1 band (12–20 Hz), are important in various cognitive functions. Often neural networks receive rhythmic input at frequencies different from their natural frequency, but very little is known about how such input affects the network’s behavior. We use a simplified, yet biophysical, model of a beta1 rhythm that occurs in the parietal cortex, in order to study its response to oscillatory inputs. We demonstrate that a cell has the ability to respond at the same time to two periodic stimuli of unrelated frequencies, firing in phase with one, but with a mean firing rate equal to that of the other. We show that this is a very general phenomenon, independent of the model used. We next show numerically that the behavior of a different cell, which is modeled as a high-dimensional dynamical system, can be described in a surprisingly simple way, owing to a reset that occurs in the state space when the cell fires. The interaction of the two cells leads to novel combinations of properties for neural dynamics, such as mode-locking to an input without phase-locking to it."
NANCY KOPELL,Representation of Time-Varying Stimuli by a Network Exhibiting Oscillations on a Faster Time Scale,"Sensory processing is associated with gamma frequency oscillations (30–80 Hz) in sensory cortices. This raises the question whether gamma oscillations can be directly involved in the representation of time-varying stimuli, including stimuli whose time scale is longer than a gamma cycle. We are interested in the ability of the system to reliably distinguish different stimuli while being robust to stimulus variations such as uniform time-warp. We address this issue with a dynamical model of spiking neurons and study the response to an asymmetric sawtooth input current over a range of shape parameters. These parameters describe how fast the input current rises and falls in time. Our network consists of inhibitory and excitatory populations that are sufficient for generating oscillations in the gamma range. The oscillations period is about one-third of the stimulus duration. Embedded in this network is a subpopulation of excitatory cells that respond to the sawtooth stimulus and a subpopulation of cells that respond to an onset cue. The intrinsic gamma oscillations generate a temporally sparse code for the external stimuli. In this code, an excitatory cell may fire a single spike during a gamma cycle, depending on its tuning properties and on the temporal structure of the specific input; the identity of the stimulus is coded by the list of excitatory cells that fire during each cycle. We quantify the properties of this representation in a series of simulations and show that the sparseness of the code makes it robust to uniform warping of the time scale. We find that resetting of the oscillation phase at stimulus onset is important for a reliable representation of the stimulus and that there is a tradeoff between the resolution of the neural representation of the stimulus and robustness to time-warp. Author Summary Sensory processing of time-varying stimuli, such as speech, is associated with high-frequency oscillatory cortical activity, the functional significance of which is still unknown. One possibility is that the oscillations are part of a stimulus-encoding mechanism. Here, we investigate a computational model of such a mechanism, a spiking neuronal network whose intrinsic oscillations interact with external input (waveforms simulating short speech segments in a single acoustic frequency band) to encode stimuli that extend over a time interval longer than the oscillation's period. The network implements a temporally sparse encoding, whose robustness to time warping and neuronal noise we quantify. To our knowledge, this study is the first to demonstrate that a biophysically plausible model of oscillations occurring in the processing of auditory input may generate a representation of signals that span multiple oscillation cycles."
NANCY KOPELL,Period Concatenation Underlies Interactions Between Gamma and Beta Rhythms in Neocortex,"The neocortex generates rhythmic electrical activity over a frequency range covering many decades. Specific cognitive and motor states are associated with oscillations in discrete frequency bands within this range, but it is not known whether interactions and transitions between distinct frequencies are of functional importance. When coexpressed rhythms have frequencies that differ by a factor of two or more interactions can be seen in terms of phase synchronization. Larger frequency differences can result in interactions in the form of nesting of faster frequencies within slower ones by a process of amplitude modulation. It is not known how coexpressed rhythms, whose frequencies differ by less than a factor of two may interact. Here we show that two frequencies (gamma - 40Hz and beta2 - 25Hz), coexpressed in superficial and deep cortical laminae with low temporal interaction, can combine to generate a third frequency (beta1 - 15Hz) showing strong temporal interaction. The process occurs via period concatenation, with basic rhythm-generating microcircuits underlying gamma and beta2 rhythms forming the building blocks of the beta1 rhythm by a process of addition. The mean ratio of adjacent frequency components was a constant - approximately the golden mean - which served to both minimize temporal interactions, and permit multiple transitions, between frequencies. The resulting temporal landscape may provide a framework for multiplexing - parallel information processing on multiple temporal scales."
NANCY KOPELL,Are Different Rhythms Good for Different Functions?,"This essay discusses the relationship between the physiology of rhythms and potential functional roles. We focus on how the biophysics underlying different rhythms can give rise to different abilities of a network to form and manipulate cell assemblies. We also discuss how changes in the modulatory setting of the rhythms can change the flow of information through cortical circuits, again tying physiology to computation. We suggest that diverse rhythms, or variations of a rhythm, can support different components of a cognitive act, with multiple rhythms potentially playing multiple roles."
NANCY KOPELL,Temporal Interactions Between Cortical Rhythms,"Multiple local neuronal circuits support different, discrete frequencies of network rhythm in neocortex. Relationships between different frequencies correspond to mechanisms designed to minimise interference, couple activity via stable phase interactions, and control the amplitude of one frequency relative to the phase of another. These mechanisms are proposed to form a framework for spectral information processing. Individual local circuits can also transform their frequency through changes in intrinsic neuronal properties and interactions with other oscillating microcircuits. Here we discuss a frequency transformation in which activity in two co-active local circuits may combine sequentially to generate a third frequency whose period is the concatenation sum of the original two. With such an interaction, the intrinsic periodicity in each component local circuit is preserved - alternate, single periods of each original rhythm form one period of a new frequency - suggesting a robust mechanism for combining information processed on multiple concurrent spatiotemporal scales."
NANCY KOPELL,Temporal interactions between cortical rhythms,"Multiple local neuronal circuits support different, discrete frequencies of network rhythm in neocortex. Relationships between different frequencies correspond to mechanisms designed to minimise interference, couple activity via stable phase interactions, and control the amplitude of one frequency relative to the phase of another. These mechanisms are proposed to form a framework for spectral information processing. Individual local circuits can also transform their frequency through changes in intrinsic neuronal properties and interactions with other oscillating microcircuits. Here we discuss a frequency transformation in which activity in two co-active local circuits may combine sequentially to generate a third frequency whose period is the concatenation sum of the original two. With such an interaction, the intrinsic periodicity in each component local circuit is preserved ÃƒÂ¢Ã‚Â€Ã‚Â“ alternate, single periods of each original rhythm form one period of a new frequency ÃƒÂ¢Ã‚Â€Ã‚Â“ suggesting a robust mechanism for combining information processed on multiple concurrent spatiotemporal scales."
NANCY KOPELL,Cortical Gamma Rhythms Modulate NMDAR-Mediated Spike Timing Dependent Plasticity in a Biophysical Model,"Spike timing dependent plasticity (STDP) has been observed experimentally in vitro and is a widely studied neural algorithm for synaptic modification. While the functional role of STDP has been investigated extensively, the effect of rhythms on the precise timing of STDP has not been characterized as well. We use a simplified biophysical model of a cortical network that generates pyramidal interneuronal gamma rhythms (PING). Plasticity via STDP is investigated at the excitatory pyramidal cell synapse from a gamma frequency (30–90 Hz) input independent of the network gamma rhythm. The input may represent a corticocortical or an information-specific thalamocortical connection. This synapse is mediated by N-methyl-D-aspartate receptor mediated (NMDAR) currents. For distinct network and input frequencies, the model shows robust frequency regimes of potentiation and depression, providing a mechanism by which responses to certain inputs can potentiate while responses to other inputs depress. For potentiating regimes, the model suggests an optimal amount and duration of plasticity that can occur, which depends on the time course for the decay of the postsynaptic NMDAR current. Prolonging the duration of the input beyond this optimal time results in depression. Inserting pauses in the input can increase the total potentiation. The optimal pause length corresponds to the decay time of the NMDAR current. Thus, STDP in this model provides a mechanism for potentiation and depression depending on input frequency and suggests that the slow NMDAR current decay helps to regulate the optimal amplitude and duration of the plasticity. The optimal pause length is comparable to the time scale of the negative phase of a modulatory theta rhythm, which may pause gamma rhythm spiking. Our pause results may suggest a novel role for this theta rhythm in plasticity. Finally, we discuss our results in the context of auditory thalamocortical plasticity. Author Summary Rhythms are well studied phenomena in many animal species. Brain rhythms in the gamma frequency range (30–90 Hz) are thought to play a role in attention and memory. In this paper, we are interested in how cortical gamma rhythms interact with information specific inputs that also have a significant gamma frequency component. The results from our computational model show that plasticity associated with learning depends on the specific frequencies of the input and cortical gamma rhythms. The results show a mechanism by which both increases and decreases in the strength of the input connection can occur, depending on the specific frequency of the input. A current mediated by NMDA receptors may be responsible for the temporal course of the plasticity seen in these brain regions. We discuss the implications of our results for conditioning paradigms applied to auditory learning."
NANCY KOPELL,Rhythm Generation through Period Concatenation in Rat Somatosensory Cortex,"Rhythmic voltage oscillations resulting from the summed activity of neuronal populations occur in many nervous systems. Contemporary observations suggest that coexistent oscillations interact and, in time, may switch in dominance. We recently reported an example of these interactions recorded from in vitro preparations of rat somatosensory cortex. We found that following an initial interval of coexistent gamma (∼25 ms period) and beta2 (∼40 ms period) rhythms in the superficial and deep cortical layers, respectively, a transition to a synchronous beta1 (∼65 ms period) rhythm in all cortical layers occurred. We proposed that the switch to beta1 activity resulted from the novel mechanism of period concatenation of the faster rhythms: gamma period (25 ms)+beta2 period (40 ms) = beta1 period (65 ms). In this article, we investigate in greater detail the fundamental mechanisms of the beta1 rhythm. To do so we describe additional in vitro experiments that constrain a biologically realistic, yet simplified, computational model of the activity. We use the model to suggest that the dynamic building blocks (or motifs) of the gamma and beta2 rhythms combine to produce a beta1 oscillation that exhibits cross-frequency interactions. Through the combined approach of in vitro experiments and mathematical modeling we isolate the specific components that promote or destroy each rhythm. We propose that mechanisms vital to establishing the beta1 oscillation include strengthened connections between a population of deep layer intrinsically bursting cells and a transition from antidromic to orthodromic spike generation in these cells. We conclude that neural activity in the superficial and deep cortical layers may temporally combine to generate a slower oscillation. Author SummarySince the late 19th century, rhythmic electrical activity has been observed in the mammalian brain. Although subject to intense scrutiny, only a handful of these rhythms are understood in terms of the biophysical elements that produce the oscillations. Even less understood are the mechanisms that underlie interactions between rhythms; how do rhythms of different frequencies coexist and affect one another in the dynamic environment of the brain? In this article, we consider a recent proposal for a novel mechanism of cortical rhythm generation: period concatenation, in which the periods of faster rhythms sum to produce a slower oscillation. To model this phenomenon, we implement simple—yet biophysical—computational models of the individual neurons that produce the brain's voltage activity. We utilize established models for the faster rhythms, and unite these in a particular way to generate a slower oscillation. Through the combined approach of experimental recordings (from thin sections of rat cortex) and mathematical modeling, we identify the cell types, synaptic connections, and ionic currents involved in rhythm generation through period concatenation. In this way the brain may generate new activity through the combination of preexisting elements."
NANCY KOPELL,Rapid synaptic and gamma rhythm signature of mouse critical period plasticity,
NANCY KOPELL,"Striatal cholinergic receptor activation causes a rapid, selective and state-dependent rise in cortico-striatal β activity",
NANCY KOPELL,A biophysical model of striatal microcircuits suggests delta/theta - rhythmically interleaved gamma and beta oscillations mediate periodicity in motor control,
NANCY KOPELL,DynaSim: a MATLAB toolbox for neural modeling and simulation,
NANCY KOPELL,Interacting rhythms enhance sensitivity of target detection in a fronto-parietal computational model of visual attention,"Even during sustained attention, enhanced processing of attended stimuli waxes and wanes rhythmically, with periods of enhanced and relatively diminished visual processing (and subsequent target detection) alternating at 4 or 8 Hz in a sustained visual attention task. These alternating attentional states occur alongside alternating dynamical states, in which lateral intraparietal cortex (LIP), the frontal eye field (FEF), and the mediodorsal pulvinar exhibit different activity and functional connectivity at α, β, and γ frequencies—rhythms associated with visual processing, working memory, and motor suppression. To assess whether and how these multiple interacting rhythms contribute to periodicity in attention, we propose a detailed computational model of FEF and LIP, which reproduced the rhythmic dynamics and behavioral consequences of observed attentional states when driven by θ-rhythmic inputs simulating experimentally-observed pulvinar activity. This model reveals that the frequencies and mechanisms of the observed rhythms allow for peak sensitivity in visual target detection while maintaining functional flexibility."
NANCY KOPELL,Deep brain stimulation in the subthalamic nucleus for Parkinson's disease can restore dynamics of striatal networks,"Deep brain stimulation (DBS) of the subthalamic nucleus (STN) is highly effective in alleviating movement disability in patients with Parkinson’s disease (PD). However, its therapeutic mechanism of action is unknown. The healthy striatum exhibits rich dynamics resulting from an interaction of beta, gamma and theta oscillations. These rhythms are at the heart of selection, initiation and execution of motor programs, and their loss or exaggeration due to dopamine (DA) depletion in PD is a major source of the behavioral deficits observed in PD patients. Interrupting abnormal rhythms and restoring the interaction of rhythms as observed in the healthy striatum may then be instrumental in the therapeutic action of DBS. We develop a biophysical networked model of a BG pathway to study how abnormal beta oscillations can emerge throughout the BG in PD, and how DBS can restore normal beta, gamma and theta striatal rhythms. Our model incorporates STN projections to the striatum, long known but understudied, that were recently shown to preferentially target fast spiking interneurons (FSI) in the striatum. We find that DBS in STN is able to normalize striatal medium spiny neuron (MSN) activity by recruiting FSI dynamics, and restoring the inhibitory potency of FSIs observed in normal condition. We also find that DBS allows the re-expression of gamma and theta rhythms, thought to be dependent on high DA levels and thus lost in PD, through cortical noise control. Our study shows how BG connectivity can amplify beta oscillations, and delineates the role of DBS in disrupting beta oscillations and providing corrective input to STN efferents to restore healthy striatal dynamics. It also suggests how gamma oscillations can be leveraged to enhance or supplement DBS treatment and improve its effectiveness."
NANCY KOPELL,Striatal cholinergic interneurons generate beta and gamma oscillations in the corticostriatal circuit and produce motor deficits,"Cortico-basal ganglia-thalamic (CBT) neural circuits are critical modulators of cognitive and motor function. When compromised, these circuits contribute to neurological and psychiatric disorders, such as Parkinson's disease (PD). In PD, motor deficits correlate with the emergence of exaggerated beta frequency (15-30 Hz) oscillations throughout the CBT network. However, little is known about how specific cell types within individual CBT brain regions support the generation, propagation, and interaction of oscillatory dynamics throughout the CBT circuit or how specific oscillatory dynamics are related to motor function. Here, we investigated the role of striatal cholinergic interneurons (SChIs) in generating beta and gamma oscillations in cortical-striatal circuits and in influencing movement behavior. We found that selective stimulation of SChIs via optogenetics in normal mice robustly and reversibly amplified beta and gamma oscillations that are supported by distinct mechanisms within striatal-cortical circuits. Whereas beta oscillations are supported robustly in the striatum and all layers of primary motor cortex (M1) through a muscarinic-receptor mediated mechanism, gamma oscillations are largely restricted to the striatum and the deeper layers of M1. Finally, SChI activation led to parkinsonian-like motor deficits in otherwise normal mice. These results highlight the important role of striatal cholinergic interneurons in supporting oscillations in the CBT network that are closely related to movement and parkinsonian motor symptoms."
